source_id,role,trace_type,profile,path_root,path,kind,metric,value,checked_at_utc,scope,evidence_key,access_status,notes
historical_sidecar_workarena,historical_derived_sidecar,oracle,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,directory,run_manifest.evaluation_status.success,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_workarena,historical_derived_sidecar,oracle,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,directory,run_manifest.archive_status.complete,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_workarena,historical_derived_sidecar,oracle,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,directory,model_calls.rows,0,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_workarena,historical_derived_sidecar,oracle,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,directory,tool_calls.rows,600,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_coverage,derived_coverage,,,benchmark,traces_generation/sidecar/dataset_metric_coverage.csv,file,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Historical calculation semantics need revalidation; nonempty is not sufficient for analysis coverage.
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,raw_rows,491,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,matching_trace_ids,235,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,other_trace_ids_rows,256,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,complete_rows_in_selected,233,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,incomplete_rows_in_selected,2,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_image_video:UniVBench-R2V:run-003.selected,30,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_image_video:UniVBench-R2V:run-003.tokens_input,1356362,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_image_video:UniVBench-R2V:run-003.tokens_output,14003,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_image_video:UniVBench-R2V:run-003.max_context,59402,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_image_video:UniVBench-R2V:run-003.raw,31,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_video_edit:UniVBench-RV2V:run-001.selected,95,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_video_edit:UniVBench-RV2V:run-001.tokens_input,4944610,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_video_edit:UniVBench-RV2V:run-001.tokens_output,44438,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_video_edit:UniVBench-RV2V:run-001.max_context,92810,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:reference_video_edit:UniVBench-RV2V:run-001.raw,96,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_long_video:VBench-Long:run-006.selected,70,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_long_video:VBench-Long:run-006.tokens_input,4041546,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_long_video:VBench-Long:run-006.tokens_output,28631,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_long_video:VBench-Long:run-006.max_context,80378,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_long_video:VBench-Long:run-006.raw,70,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_video_edit:UniVBench-TV2V:run-002.selected,38,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_video_edit:UniVBench-TV2V:run-002.tokens_input,2058195,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_video_edit:UniVBench-TV2V:run-002.tokens_output,16934,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_video_edit:UniVBench-TV2V:run-002.max_context,86867,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
telemetry_video_weaver,original_proxy_telemetry,unknown,semantic_trace,benchmark,telemetry/video_weaver.jsonl,file,per_trace.videoweaver:text_video_edit:UniVBench-TV2V:run-002.raw,38,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,supplement.video_filter,locator_exists,"491 unique trace/call pairs; selected four trace_ids give 235 rows; complete-field filter excludes 2 -> 233, exactly matching sidecar pairs. Other trace IDs include debug/failed attempts; not all rows are successful benchmark runs."
trace_cleanup_20260908,historical_selection_manifest,,,benchmark,trace_cleanup_archive/20260908T060905Z/manifest.json,file,keep.entries,89,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.cleanup,locator_exists,"keep/move are manifest lists, not directories or deduplicated task counts. removed/ contains moved material; no restore/deletion."
trace_cleanup_20260908,historical_selection_manifest,,,benchmark,trace_cleanup_archive/20260908T060905Z/manifest.json,file,keep.by_dataset.docops,77,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.cleanup,locator_exists,"keep/move are manifest lists, not directories or deduplicated task counts. removed/ contains moved material; no restore/deletion."
trace_cleanup_20260908,historical_selection_manifest,,,benchmark,trace_cleanup_archive/20260908T060905Z/manifest.json,file,keep.by_dataset.agentic_vbench,12,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.cleanup,locator_exists,"keep/move are manifest lists, not directories or deduplicated task counts. removed/ contains moved material; no restore/deletion."
trace_cleanup_20260908,historical_selection_manifest,,,benchmark,trace_cleanup_archive/20260908T060905Z/manifest.json,file,move.entries,199,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.cleanup,locator_exists,"keep/move are manifest lists, not directories or deduplicated task counts. removed/ contains moved material; no restore/deletion."
trace_cleanup_20260908,historical_selection_manifest,,,benchmark,trace_cleanup_archive/20260908T060905Z/manifest.json,file,move.by_dataset.docops,57,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.cleanup,locator_exists,"keep/move are manifest lists, not directories or deduplicated task counts. removed/ contains moved material; no restore/deletion."
trace_cleanup_20260908,historical_selection_manifest,,,benchmark,trace_cleanup_archive/20260908T060905Z/manifest.json,file,move.by_dataset.agentic_vbench,142,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.cleanup,locator_exists,"keep/move are manifest lists, not directories or deduplicated task counts. removed/ contains moved material; no restore/deletion."
trace_cleanup_removed,historical_archive,unknown,,benchmark,trace_cleanup_archive/20260908T060905Z/removed,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,root_exists_payload_not_fully_checked,Accessible root only; full payload permission/integrity audit pending.
docops_tasks,task_definitions,,,benchmark,agent_benchmark_traces/docops,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Not an extra trace dataset; no execution/tests of old code during this repair.
workarena_tasks,task_definitions,,,benchmark,agent_benchmark_traces/workarena,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Not an extra trace dataset; no execution/tests of old code during this repair.
telemetry_proxy_code,code_and_legacy_outputs,,,benchmark,telemetry_proxy,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Not an extra trace dataset; no execution/tests of old code during this repair.
legacy_analysis,code_and_legacy_outputs,,,benchmark,benchmark_analysis,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Not an extra trace dataset; no execution/tests of old code during this repair.
legacy_ingest_summary,historical_pipeline_summary,,,benchmark,benchmark_analysis/analysis_output/ingest_summary.json,file,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,files,locator_exists,Old output reports 30266 traces; this is not a fresh validity count or sum of AgentX/Applied/SWE alone. Parquet row counts not recomputed.
reference_DocOps,third_party_reference,,,project,references/repos/DocOps,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_OSWorld-V2,third_party_reference,,,project,references/repos/OSWorld-V2,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_SWE-bench,third_party_reference,,,project,references/repos/SWE-bench,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_SWE-rebench-V2,third_party_reference,,,project,references/repos/SWE-rebench-V2,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_ToolSandbox,third_party_reference,,,project,references/repos/ToolSandbox,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_VideoWeaver,third_party_reference,,,project,references/repos/VideoWeaver,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_WorkArena,third_party_reference,,,project,references/repos/WorkArena,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_agentcgroup,third_party_reference,,,project,references/repos/agentcgroup,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_harbor,third_party_reference,,,project,references/repos/harbor,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
reference_trie,third_party_reference,,,project,references/repos/trie,directory,not_counted,,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,locator_check,locator_exists,Read-only local HEAD lookup; worktree/asset identity and license not fully audited; references/manifest.yaml not changed.
